6.049999999999999289e+01 1.515000000000000000e+02 2.514999999999999716e+02 3.515000000000000000e+02 4.515000000000000000e+02 5.515000000000000000e+02 6.515000000000000000e+02 7.515000000000000000e+02 8.515000000000000000e+02 9.515000000000000000e+02 1.051500000000000000e+03 1.151500000000000000e+03 1.251500000000000000e+03 1.351500000000000000e+03 1.451500000000000000e+03 1.551500000000000000e+03 1.651500000000000000e+03 1.751500000000000000e+03 1.851500000000000000e+03 1.951500000000000000e+03 2.051500000000000000e+03 2.151500000000000000e+03 2.251500000000000000e+03 2.351500000000000000e+03 2.451500000000000000e+03 2.551500000000000000e+03 2.651500000000000000e+03 2.751500000000000000e+03 2.851500000000000000e+03 2.951500000000000000e+03 3.051500000000000000e+03 3.151500000000000000e+03 3.251500000000000000e+03 3.351500000000000000e+03 3.451500000000000000e+03 3.551500000000000000e+03 3.651500000000000000e+03 3.751500000000000000e+03 3.851500000000000000e+03 3.951500000000000000e+03 4.051500000000000000e+03 4.151500000000000000e+03 4.251500000000000000e+03 4.351500000000000000e+03 4.451500000000000000e+03 4.551500000000000000e+03 4.651500000000000000e+03 4.751500000000000000e+03 4.851500000000000000e+03 4.951500000000000000e+03 5.051500000000000000e+03 5.151500000000000000e+03 5.251500000000000000e+03 5.351500000000000000e+03 5.451500000000000000e+03 5.551500000000000000e+03 5.651500000000000000e+03 5.751500000000000000e+03 5.851500000000000000e+03
5.888641746071468049e-07 6.002645647709277669e-07 7.534271370013363348e-07 8.479247339094375720e-07 8.676898261579623408e-07 9.332913478721569806e-07 1.028230302239800295e-06 1.107387958879294867e-06 1.203877331819942356e-06 1.362708079902163858e-06 1.476840971317070965e-06 1.646520052808002231e-06 1.941556375393532363e-06 2.256913853646673344e-06 2.569199101236974327e-06 2.958194655836657316e-06 3.255915956628846891e-06 3.486920361266252609e-06 3.805965382414687912e-06 4.047183543428344662e-06 3.924888284736848954e-06 3.966323752340233033e-06 4.340855959008468880e-06 4.911163162129224697e-06 5.521158716697411700e-06 6.374034755950245029e-06 7.561687123909016214e-06 9.232867985172873025e-06 1.165613640888181299e-05 1.483987550073473804e-05 1.889760114385616538e-05 2.473410127546034942e-05 3.345845304534639301e-05 4.589493323635485751e-05 6.782373047720692538e-05 1.054562856446609884e-04 1.703038669415420591e-04 3.016847666167924336e-04 6.430289406725369587e-04 1.400208624591158099e-03 5.004955488669637215e-02 4.653172364859104208e-04 6.035233171569478448e-06 1.390158378346786559e-06 6.732915776921137105e-07 4.548519155896256547e-07 3.182371008997448514e-07 2.448079545110297698e-07 1.919164151749705166e-07 1.583167678183496879e-07 1.323541923019879750e-07 1.130453982849275288e-07 9.747412680654438557e-08 8.632041249056778074e-08 7.680004471973507904e-08 6.907662987977711806e-08 6.315080167760236320e-08 5.840063975795106994e-08 5.541222219379533957e-08
1.088206830904913061e-08 6.467498235778527861e-09 6.300459042771895716e-09 5.997835742061488860e-09 5.415462548670893034e-09 5.270410104251069178e-09 5.342359597215543404e-09 5.357167596173794268e-09 5.471291322803378501e-09 5.858660923676873735e-09 6.039889907559656025e-09 6.434798945235513938e-09 7.278376330431779423e-09 8.141546096833018537e-09 8.943122304590586396e-09 9.959803885455928010e-09 1.062511956562901692e-08 1.104935396774987125e-08 1.173013213799942556e-08 1.214978384328366833e-08 1.149189020275012673e-08 1.134011383966671092e-08 1.213219349461713327e-08 1.343110672493162954e-08 1.478816242522857884e-08 1.673464753568277740e-08 1.947479150612918539e-08 2.334273803282818976e-08 2.894795321570370680e-08 3.622503322398544433e-08 4.536802985840967075e-08 5.843020469762966946e-08 7.781510486832820825e-08 1.051344529717966442e-07 1.531008716694459494e-07 2.346748181184950424e-07 3.737565269494996651e-07 6.532070068582238961e-07 1.374091006888141032e-06 2.954008114914654136e-06 1.042778880146218558e-04 9.577376221021018294e-07 1.227503928859729046e-08 2.794761271424596968e-09 1.338289041514193611e-09 8.941135640094005371e-10 6.188055861840893343e-10 4.709882657101211856e-10 3.654046197343295471e-10 2.983722655206689222e-10 2.469604752392667895e-10 2.088747605444882581e-10 1.783805905046109087e-10 1.564860653602818671e-10 1.379441836874421823e-10 1.229492539241374518e-10 1.114030114790473030e-10 1.021238011741909202e-10 9.606648292684517064e-11
