3.550000000000000000e+01 7.855400388579282791e-06 5.196985742994973939e-07
7.649999999999997158e+01 3.268857189068487038e-06 1.330519567437605116e-07
1.264999999999999432e+02 2.024145006393523268e-06 5.931535478417874740e-08
1.764999999999999147e+02 1.437740161004457839e-06 3.403268537561511264e-08
2.264999999999998579e+02 1.001723238100415219e-06 2.198196779399198957e-08
2.764999999999998295e+02 7.861338122824742878e-07 1.622779046724490094e-08
3.264999999999998295e+02 6.328862886513712275e-07 1.200675288216972508e-08
3.764999999999998295e+02 5.137677762394259922e-07 9.645570672077793433e-09
4.264999999999997158e+02 4.546850646008152846e-07 7.705468579032298926e-09
4.764999999999997158e+02 4.073021508399165120e-07 6.472397363808367592e-09
5.264999999999996589e+02 3.706837776508752285e-07 5.251532360509727851e-09
5.764999999999996589e+02 3.360814267543256283e-07 4.484546428687629782e-09
6.264999999999996589e+02 3.145186942718232627e-07 4.092522970602881949e-09
6.764999999999995453e+02 2.946834362033673820e-07 3.843907721989882631e-09
7.264999999999995453e+02 2.802328207710359610e-07 3.417765815860742997e-09
7.764999999999996589e+02 2.565799464855845611e-07 3.011522455931351846e-09
8.264999999999997726e+02 2.441187181688677175e-07 2.846438700161927992e-09
8.764999999999994316e+02 2.347698398670552995e-07 2.508295048906215960e-09
9.264999999999995453e+02 2.230900861500363113e-07 2.417136478471013531e-09
9.764999999999995453e+02 2.149106631072227571e-07 2.168537353316924383e-09
1.026499999999999545e+03 2.077337380705497200e-07 2.145580792908740870e-09
1.076499999999999545e+03 1.992331008570880358e-07 2.045330067207080610e-09
1.126499999999999545e+03 1.914680518469673327e-07 1.856178584730696978e-09
1.176499999999999773e+03 1.878204312034936028e-07 1.797030172679354512e-09
1.226499999999999773e+03 1.872631172781647480e-07 1.832059963877019940e-09
1.276499999999999545e+03 1.809436818889301777e-07 1.679615128879101878e-09
1.326499999999999318e+03 1.755577005457683813e-07 1.682247364789768536e-09
1.376499999999999318e+03 1.723602954743812530e-07 1.600129273364844783e-09
1.426499999999999318e+03 1.694923423260506851e-07 1.491763114472346602e-09
1.476499999999999318e+03 1.657023653862640814e-07 1.419504688508669782e-09
1.526499999999999318e+03 1.637877014701579305e-07 1.340756177878639249e-09
1.576499999999999545e+03 1.603984953638655551e-07 1.395781307289278836e-09
1.626499999999999545e+03 1.554587038098845676e-07 1.258259198809553828e-09
1.676499999999999545e+03 1.517574626298980186e-07 1.324680976791322607e-09
1.726499999999999318e+03 1.525669035490714373e-07 1.214619126689123304e-09
1.776499999999999091e+03 1.474306580391868364e-07 1.207859064422652826e-09
1.826499999999999091e+03 1.479475977444882167e-07 1.170145631086684655e-09
1.876499999999999091e+03 1.457505714892498549e-07 1.134167881732362588e-09
1.926499999999999091e+03 1.428676788723716756e-07 1.113101315751962161e-09
1.976499999999999091e+03 1.391269331158482139e-07 1.083573153636048141e-09
2.026499999999999091e+03 1.392466174366778732e-07 1.019921590138526055e-09
2.076499999999999091e+03 1.383806899534675707e-07 9.807695215309233861e-10
2.126499999999999091e+03 1.361657556115381882e-07 9.820898008398881803e-10
2.176499999999998636e+03 1.361589502498623836e-07 9.558687569302934416e-10
2.226499999999998636e+03 1.341818251914162680e-07 9.601002836224586457e-10
2.276499999999998636e+03 1.315784778337314051e-07 9.962893346733208520e-10
2.326499999999998636e+03 1.301840731791504294e-07 8.960786995940373025e-10
2.376499999999998636e+03 1.298186605327927931e-07 9.164591186011731323e-10
2.426499999999999091e+03 1.275394322928661878e-07 8.587206466168930318e-10
2.476499999999999545e+03 1.275908114348839702e-07 8.473284726485270807e-10
2.526499999999999545e+03 1.271273362789693999e-07 8.087218558390667502e-10
2.576500000000000000e+03 1.255945278219118414e-07 7.546512574571596361e-10
2.626500000000000000e+03 1.239598342771360112e-07 7.921013279150511629e-10
2.676500000000000000e+03 1.232007508891087652e-07 8.378853891727250138e-10
2.726500000000000000e+03 1.232605855257140803e-07 7.666310685976653825e-10
2.776500000000000000e+03 1.235536547225754430e-07 7.748433309577496566e-10
2.826500000000000000e+03 1.227029010871124899e-07 7.587665951326690036e-10
2.876500000000000000e+03 1.234082361943336820e-07 7.336403584709366952e-10
2.926500000000000000e+03 1.270423920216001073e-07 7.521127196924071193e-10
